query,page,clicks,impressions,ctr,position
マグマラシ 天満,https://suelog.jp/shops/2030,0,2,0,16
マジックバー イレブン,https://suelog.jp/shops/1457,0,2,0,25.5
マジックバー イレブン osaka-bar-magic,https://suelog.jp/shops/1457,0,11,0,6.181818181818182
マジックバー ランディー,https://suelog.jp/shops/3407,0,3,0,28.666666666666668
マズラ 梅田,https://suelog.jp/shops/608,0,1,0,23
マックスザホルモン 梅田,https://suelog.jp/shops/332,0,4,0,11.25
マッシュ シーシャ,https://suelog.jp/shops/2929,0,1,0,11
マヅラ レビュー,https://suelog.jp/shops/608,0,1,0,37
マヅラ 喫茶店,https://suelog.jp/shops/608,0,4,0,32.5
マヅラ 喫茶店 喫煙,https://suelog.jp/shops/608,0,34,0,9.882352941176471
マヅラ 梅田,https://suelog.jp/shops/608,0,6,0,15.5
マヅラ喫茶店,https://suelog.jp/shops/608,0,5,0,21
マヅラ喫茶店 写真,https://suelog.jp/shops/608,0,1,0,3
マヅラ喫茶店 喫煙,https://suelog.jp/shops/608,0,23,0,8.826086956521738
マヅラ喫茶店 梅田,https://suelog.jp/shops/608,0,1,0,11
マデロン,https://suelog.jp/shops/3288,0,1,0,87
マド ラウンジ,https://suelog.jp/shops/3024,0,2,0,34.5
マニワ ガルバ,https://suelog.jp/shops/3041,0,2,0,10.5
マリシエロ,https://suelog.jp/shops/542,0,1,0,25
マルシン 梅田,https://suelog.jp/shops/227,0,2,0,8.5
マルリキ 梅田,https://suelog.jp/shops/51,0,1,0,9
マルリキ 第 一 ビル,https://suelog.jp/shops/51,0,1,0,9
ミエル 大阪市西区阿波座,https://suelog.jp/shops/1716,0,1,0,39
ミスターレディ ニューハーフラウンジ 大阪市 レビュー,https://suelog.jp/shops/2960,0,13,0,6.846153846153846
ミュルサンヌ 大阪,https://suelog.jp/shops/402,0,3,0,13.666666666666666
ミュンヘン 淀屋橋店,https://suelog.jp/shops/175,0,5,0,22
ミートバル,https://suelog.jp/shops/3438,0,4,0,43.25
ムッシュ 大阪,https://suelog.jp/shops/2929,0,1,0,10
ムッシュ 梅田,https://suelog.jp/shops/2929,0,3,0,9.666666666666666
ムッシュ 梅田曽根崎店,https://suelog.jp/shops/2929,0,1,0,10
ムッシュ梅田曽根崎店,https://suelog.jp/shops/2929,0,1,0,12
メゾンプラス,https://suelog.jp/shops/3374,0,1,0,9
メゾンプラス 東梅田,https://suelog.jp/shops/3374,0,13,0,8.923076923076923
メゾンプラス 梅田,https://suelog.jp/shops/3374,0,2,0,7
メゾンプラス梅田,https://suelog.jp/shops/3374,0,17,0,8.705882352941178
メディアカフェ ポパイ 泉の広場店,https://suelog.jp/shops/2931,0,11,0,31.636363636363637
メディアカフェポパイ 西梅田店,https://suelog.jp/shops/2931,0,1,0,49
メンバーズ道,https://suelog.jp/shops/741,0,11,0,10.363636363636363
モツの関ちゃん,https://suelog.jp/shops/604,0,6,0,21.666666666666668
モータースポーツ バー,https://suelog.jp/shops/402,0,2,0,8
ヤミースマイル,https://suelog.jp/shops/1983,0,22,0,10.909090909090908
ヨドブルーム sake,https://suelog.jp/shops/289,0,1,0,14
ヨドブルーム 大阪,https://suelog.jp/shops/289,0,1,0,12
ヨドブルーム 梅田,https://suelog.jp/shops/289,0,20,0,10.65
ライオンハート 梅田,https://suelog.jp/shops/3489,0,2,0,9
ライムリゾート 天満,https://suelog.jp/shops/204,0,2,0,9
ラウンジ アンジュ,https://suelog.jp/shops/719,0,2,0,6
ラウンジ 海,https://suelog.jp/shops/3397,0,12,0,5.5
ラウンジアンジュ,https://suelog.jp/shops/719,0,9,0,6.333333333333333
ラウンジオースリー,https://suelog.jp/shops/1924,0,1,0,20
ラウンジブルー,https://suelog.jp/shops/2163,0,1,0,8
ラウンジ桜,https://suelog.jp/shops/3205,0,1,0,1
ラウンジ海,https://suelog.jp/shops/3397,0,6,0,5.166666666666667
ラシャンパーニュ,https://suelog.jp/shops/3074,0,3,0,11
ラテーム 福島,https://suelog.jp/shops/3313,0,2,0,8
ラトリエ ド ギニョール エ マデロン,https://suelog.jp/shops/3288,0,1,0,28
ラトリエ・ロ・ギニョール・エ・マデロン,https://suelog.jp/shops/3288,0,1,0,47
ラピーヌ ダイナー＆カフェ（lapine diner & cafe）,https://suelog.jp/shops/1970,0,4,0,8.25
ラピーヌ 茶屋町,https://suelog.jp/shops/1970,0,1,0,18
ラピーヌダイナー 茶屋町,https://suelog.jp/shops/1970,0,2,0,7
ラピーヌ喫茶,https://suelog.jp/shops/1970,0,4,0,34.5
ラピーヌ喫茶,https://suelog.jp/shops/2673,0,2,0,25.5
ラピーヌ喫茶 レビュー,https://suelog.jp/shops/1970,0,1,0,12
ラ・シャンパーニュ,https://suelog.jp/shops/3074,0,14,0,14
ラ・テーム,https://suelog.jp/shops/3313,0,8,0,9.875
ラーテル 天満,https://suelog.jp/shops/3936,0,2,0,10
ラーテル天満駅,https://suelog.jp/shops/3936,0,29,0,7.862068965517241
リスボン珈琲店,https://suelog.jp/shops/3587,0,3,0,42.666666666666664
リビングバー堂島,https://suelog.jp/shops/2252,0,1,0,33
リリス 梅田,https://suelog.jp/shops/3364,0,18,0,9.277777777777779
リンクス 喫煙所,https://suelog.jp/shops/269,0,47,0,10.914893617021276
リンクス 喫煙所,https://suelog.jp/shops/270,0,5,0,11.4
リンクス 梅田 喫煙所,https://suelog.jp/shops/269,0,1,0,14
リンクス喫煙所,https://suelog.jp/shops/269,0,10,0,11.1
リンクス喫煙所,https://suelog.jp/shops/270,0,2,0,11
リンクス梅田 喫煙所,https://suelog.jp/shops/269,0,13,0,11.307692307692308
リンクス梅田 喫煙所,https://suelog.jp/shops/337,0,1,0,14
リンダリンダ難波,https://suelog.jp/shops/1763,0,1,0,21
リンダリンダ難波店,https://suelog.jp/shops/1763,0,2,0,28
リンダリンダ難波店,https://suelog.jp/shops/1763/shop_reports/new,0,1,0,67
リーガ プレイス 肥後 橋 カフェ テラス,https://suelog.jp/shops/3504,0,2,0,43.5
リーガプレイス肥後橋 カフェテラス レビュー,https://suelog.jp/shops/3504,0,1,0,10
ルクア喫煙所,https://suelog.jp/shops/293,0,4,0,29.75
ルシュマン,https://suelog.jp/shops/3104,0,2,0,8
ルセルクル,https://suelog.jp/shops/2954,0,6,0,22.333333333333332
ルセルクル 北新地,https://suelog.jp/shops/2954,0,8,0,9.625
ル・セルクル,https://suelog.jp/shops/2954,0,1,0,7
ルージュ 喫茶店,https://suelog.jp/shops/2332,0,2,0,9
ルージュ喫茶店,https://suelog.jp/shops/2332,0,2,0,9.5
レアクラフト 福島,https://suelog.jp/shops/2222,0,3,0,24.333333333333332
レストランラピーヌ,https://suelog.jp/shops/1970,0,2,0,23
レストラン利樹,https://suelog.jp/shops/209,0,11,0,9.181818181818182
レズバー,https://suelog.jp/shops/536,0,2,0,1.5
レトロ居酒屋 大阪屋 梅田店,https://suelog.jp/shops/232,0,3,0,39.333333333333336
ローラン 梅田,https://suelog.jp/shops/2225,0,1,0,30
ワイオリ 大阪市,https://suelog.jp/shops/3671,0,20,0,8.75
ワインバッカーズ,https://suelog.jp/shops/2982,0,1,0,6
ワインバー 530-0002,https://suelog.jp/shops/2978,0,5,0,5.8
ワイン喫茶 walpurgis,https://suelog.jp/shops/3575,0,2,0,8.5
一切れ焼肉 一穂 福島店,https://suelog.jp/shops/603,0,2,0,17
一切れ焼肉一穂 福島店,https://suelog.jp/shops/603,0,1,0,14
一牛 北新地店,https://suelog.jp/shops/712,0,2,0,43
一軒め酒場 お初天神店,https://suelog.jp/shops/4,0,4,0,11
一軒め酒場 喫煙,https://suelog.jp/shops/4,0,1,0,8
七 津屋 梅田,https://suelog.jp/shops/231,0,2,0,38
七代目なお,https://suelog.jp/shops/2023,0,23,0,8.347826086956522
七囲炉,https://suelog.jp/shops/1906,0,9,0,12.88888888888889
七囲炉 梅田,https://suelog.jp/shops/1906,0,3,0,9.333333333333334
七津屋 大阪駅前第2ビル店,https://suelog.jp/shops/233,0,6,0,24.5
七津屋 梅田,https://suelog.jp/shops/231,0,1,0,35
七輪焼鳥 一鳥 都島店,https://suelog.jp/shops/205,0,5,0,31.6
三丁目の珈琲店,https://suelog.jp/shops/3058,0,2,0,27.5
三徳 六味 梅田,https://suelog.jp/shops/304,0,1,0,22
三番街 喫煙所,https://suelog.jp/shops/1963,0,1,0,12
三番館 なんば,https://suelog.jp/shops/1741,0,5,0,9.6
三番館喫茶店,https://suelog.jp/shops/1741,0,2,0,37.5
中々 肥後橋,https://suelog.jp/shops/3429,0,1,0,9
中之島 bbq ガーブ,https://suelog.jp/shops/3608,0,1,0,34
中之島 queue,https://suelog.jp/shops/3448,0,15,0,10.133333333333333
中之島 タバコ吸える 居酒屋,https://suelog.jp/shops/2692,0,16,0,38.625
中之島 タバコ吸える 居酒屋,https://suelog.jp/shops/2838,0,9,0,31.666666666666668
中之島 タバコ吸える 居酒屋,https://suelog.jp/shops/3490,0,2,0,48.5
中之島 居酒屋 喫煙可,https://suelog.jp/shops/2692,0,8,0,41.375
中之島 居酒屋 喫煙可,https://suelog.jp/shops/2838,0,4,0,46.5
中之島 居酒屋 喫煙可,https://suelog.jp/shops/3327,0,21,0,21.80952380952381
中之島 響,https://suelog.jp/shops/3327,0,2,0,34.5
中崎 バール switch,https://suelog.jp/shops/2685,0,1,0,27
中崎バール switch,https://suelog.jp/shops/2685,0,5,0,25.8
中崎町 スナック,https://suelog.jp/shops/437,0,2,0,1
中崎町 バー,https://suelog.jp/shops/365,0,3,0,1.6666666666666665
中崎町 立ち飲み,https://suelog.jp/shops/365,0,1,0,1
中村屋 東通り,https://suelog.jp/shops/2102,0,1,0,11
中村屋 梅田,https://suelog.jp/shops/2102,0,5,0,15
中津 def,https://suelog.jp/shops/254,0,9,0,6.666666666666667
中津 ご飯,https://suelog.jp/shops/266,0,1,0,1
中津 もつ鍋,https://suelog.jp/shops/306,0,2,0,24
中津 ランチ,https://suelog.jp/shops/266,0,1,0,2
中津 居酒屋,https://suelog.jp/shops/266,0,3,0,3
中津 昼飲み,https://suelog.jp/shops/306,0,1,0,11
中津グルメ,https://suelog.jp/shops/266,0,1,0,3
中津居酒屋,https://suelog.jp/shops/266,0,2,0,1
中華バルjam,https://suelog.jp/shops/1111,0,2,0,29.5
中華料理 大福 なんば,https://suelog.jp/shops/1738,0,1,0,10
中華料理 好屋麺,https://suelog.jp/shops/1284,0,2,0,27.5
中華料理 好屋麺 すきやめん(本店) 大阪市,https://suelog.jp/shops/1284,0,9,0,9.11111111111111
中華料理 福の虎,https://suelog.jp/shops/713,0,2,0,21.5
中華料理 金明飯店 大阪駅前第3ビル店,https://suelog.jp/shops/2159,0,4,0,27.75
串かつ でんがな 大阪駅前第3ビル2号店,https://suelog.jp/shops/2146,0,1,0,15
串かつでんがな大阪駅前第２ビル店,https://suelog.jp/shops/2146,0,8,0,20.25
串かつでんがな／大阪駅前第三ビル店,https://suelog.jp/shops/2146,0,8,0,24.75
串かつ酒場ジェット 梅田東通り店,https://suelog.jp/shops/524,0,3,0,11.333333333333334
串かつ酒場ジェット 梅田東通り店 クチコミ,https://suelog.jp/shops/524,0,1,0,11
串でん わいわい,https://suelog.jp/shops/3431,0,6,0,9.5
串でんわいわい,https://suelog.jp/shops/3431,0,6,0,9.166666666666666
串カツ たぬき,https://suelog.jp/shops/2077,0,1,0,48
串カツ&ワイン ageha アゲハ,https://suelog.jp/shops/2078,0,4,0,41.25
串カツとたこ焼きのらっしゃいセー 新世界 ジャンジャン横丁店,https://suelog.jp/shops/2994,0,9,0,36.44444444444444
串カツとたこ焼きのらっしゃいセー 梅田 お初天神店,https://suelog.jp/shops/2994,0,10,0,28.7
串カツと貝だしおでん 串揚げ酒場 かわの屋,https://suelog.jp/shops/50,0,1,0,15
串カツと貝だしおでん 串揚げ酒場 かわの屋西梅田本店,https://suelog.jp/shops/50,0,14,0,10.285714285714286
串カツと貝だしおでん 串揚げ酒場 かわの屋西梅田本店 大阪市,https://suelog.jp/shops/50,0,6,0,11.5
串カツと貝だしおでん 串揚げ酒場 かわの屋西梅田本店 大阪市 レビュー,https://suelog.jp/shops/50,0,16,0,8.4375
串カツよっとこ 梅田,https://suelog.jp/shops/2049,0,1,0,17
串カツジェット 梅田,https://suelog.jp/shops/524,0,8,0,10.875
串カツ酒場ジェット,https://suelog.jp/shops/524,0,6,0,10.166666666666666
串カツ酒場ジェット 梅田,https://suelog.jp/shops/524,0,10,0,9.8
串家物語 喫煙,https://suelog.jp/shops/2079,0,1,0,6
串家物語 喫煙,https://suelog.jp/shops/2079/shop_edit_requests/new,0,2,0,15.5
串家物語 喫煙,https://suelog.jp/shops/2079/shop_reports/new,0,2,0,31
串焼 一直,https://suelog.jp/shops/184,0,2,0,7.5
串焼barしん家,https://suelog.jp/shops/618,0,4,0,40.75
丸勝 十三,https://suelog.jp/shops/223,0,1,0,11
丸勝駅前店,https://suelog.jp/shops/223,0,1,0,30
丸寿 肥後橋店,https://suelog.jp/shops/3473,0,3,0,30.666666666666668
二尺七輪,https://suelog.jp/shops/1547,0,15,0,8.6
二尺七輪 鳥玖,https://suelog.jp/shops/1547,0,5,0,15.8
二尺七輪 鳥玖 メニュー,https://suelog.jp/shops/1547/shop_edit_requests/new,0,1,0,20
二尺七輪 鳥玖 レビュー,https://suelog.jp/shops/1547,0,2,0,11
二尺七輪 鳥玖 写真,https://suelog.jp/shops/1547,0,17,0,8.235294117647058
京橋 炉端焼 ロバ,https://suelog.jp/shops/4098,0,1,0,35
京橋炉端焼ロバ,https://suelog.jp/shops/4098,0,1,0,31
今やってるスナック,https://suelog.jp/shops/501,0,1,0,1
今日しかない なんば店,https://suelog.jp/shops/1737,0,3,0,12.666666666666666
今日しかない 難波,https://suelog.jp/shops/1737,0,11,0,8.90909090909091
仙寅,https://suelog.jp/shops/2034,0,6,0,5.333333333333333
伊江人酒場,https://suelog.jp/shops/18,0,3,0,27.666666666666668
伊江人酒場 梅田,https://suelog.jp/shops/18,0,19,0,10.31578947368421
佐藤,https://suelog.jp/shops/79,0,1,0,8
佐藤 野田,https://suelog.jp/shops/79,0,6,0,8.333333333333332
個室 ダイニングバー eight 北新地(ダイニングエイト),https://suelog.jp/shops/2136,0,1,0,12
個室シーシャ 白煙,https://suelog.jp/shops/4207,0,5,0,38
健康優良不良酒場,https://suelog.jp/shops/1701,0,78,0,6.294871794871795
備長串屋 わたる 西梅田店,https://suelog.jp/shops/49,0,5,0,13.8
備長串屋 わたる 西梅田店 レビュー,https://suelog.jp/shops/49,0,1,0,12
備長炭と宮崎鶏専門 tora鶏ya,https://suelog.jp/shops/3759,0,1,0,27
備長炭やきとり 坂上家,https://suelog.jp/shops/2088,0,11,0,16.636363636363637
備長炭やきとり 坂上家 レビュー,https://suelog.jp/shops/2088,0,1,0,12
備長炭やきとり坂上家,https://suelog.jp/shops/2088,0,1,0,15
備長炭焼き鳥 甲元,https://suelog.jp/shops/567,0,62,0,8.17741935483871
元かつ,https://suelog.jp/shops/2338,0,6,0,21.666666666666668
元祖 串しゃぶ専門店 まつたけ心斎橋店,https://suelog.jp/shops/180,0,3,0,37
元祖串しゃぶ専門店 まつたけ 北新地本店,https://suelog.jp/shops/180,0,3,0,37.666666666666664
元祖串しゃぶ専門店 まつたけ 堂山店,https://suelog.jp/shops/180,0,2,0,36.5
兎我野町 バー,https://suelog.jp/shops/501,0,1,0,41
兎我野町 居酒屋,https://suelog.jp/shops/3711,0,2,0,1
八銭 堂山,https://suelog.jp/shops/24,0,9,0,10.222222222222221
八銭 梅田,https://suelog.jp/shops/24,0,3,0,13
八銭 梅田堂山店,https://suelog.jp/shops/24,0,4,0,9.25
八銭堂山,https://suelog.jp/shops/24,0,7,0,9.857142857142858
六六 鳥焼肉はじめましたの巻 梅田北新地店,https://suelog.jp/shops/3342,0,5,0,12
初かすみ,https://suelog.jp/shops/1704,0,1,0,16
初かすみ酒房 日本橋店,https://suelog.jp/shops/1704,0,34,0,9.117647058823529
初かすみ酒房日本橋店,https://suelog.jp/shops/1704,0,4,0,9
初音 梅田,https://suelog.jp/shops/17,0,1,0,8
割烹 悦,https://suelog.jp/shops/3528,0,9,0,31.88888888888889
創作居酒屋 kuishinbou,https://suelog.jp/shops/2316,0,4,0,30
創作鉄板 一文字,https://suelog.jp/shops/3514,0,10,0,23.6
創作鉄板一文字 レビュー,https://suelog.jp/shops/3514,0,1,0,11
創彩空,https://suelog.jp/shops/3510,0,25,0,9.44
創菜酒房 おん 梅田店,https://suelog.jp/shops/364,0,3,0,10
力丸 梅田,https://suelog.jp/shops/331,0,1,0,34
勝商店,https://suelog.jp/shops/2972,0,2,0,9.5
勝男 タバコ,https://suelog.jp/shops/2710,0,2,0,5
勝男 タバコ吸える,https://suelog.jp/shops/195,0,6,0,8.5
勝男 タバコ吸える,https://suelog.jp/shops/2710,0,1,0,8
勝男 タバコ吸える,https://suelog.jp/shops/2793,0,9,0,9.555555555555555
勝男 タバコ吸える,https://suelog.jp/shops/3751,0,5,0,10.2
勝男 喫煙,https://suelog.jp/shops/195,0,7,0,9.285714285714286
勝男 喫煙,https://suelog.jp/shops/2793,0,8,0,9.625
勝男 喫煙,https://suelog.jp/shops/3751,0,7,0,11.142857142857142
勝男 喫煙 できる,https://suelog.jp/shops/195,0,4,0,7.75
勝男 喫煙 できる,https://suelog.jp/shops/2793,0,1,0,6
勝男 喫煙 できる,https://suelog.jp/shops/3751,0,2,0,12
勝男 梅田,https://suelog.jp/shops/3751,0,1,0,24
勝男喫煙,https://suelog.jp/shops/2793,0,2,0,6
北 新地 ネカフェ,https://suelog.jp/shops/3080,0,3,0,24.666666666666668
北新地 bar m,https://suelog.jp/shops/3167,0,3,0,9
北新地 owl,https://suelog.jp/shops/2207,0,6,0,9.833333333333334
北新地 r,https://suelog.jp/shops/662,0,1,0,1
北新地 ええやん,https://suelog.jp/shops/3119,0,1,0,7
北新地 えん座,https://suelog.jp/shops/3341,0,9,0,7.444444444444445
北新地 こまつ,https://suelog.jp/shops/94,0,2,0,8
北新地 とり甚 レビュー,https://suelog.jp/shops/3111,0,1,0,18
北新地 エイト,https://suelog.jp/shops/2136,0,1,0,11
北新地 サンボアバー,https://suelog.jp/shops/2173,0,6,0,30
北新地 スナック,https://suelog.jp/shops/660,0,3,0,1.6666666666666665
北新地 タバコ吸える 居酒屋,https://suelog.jp/shops/2144,0,21,0,24.428571428571427
北新地 バー bar craftman,https://suelog.jp/shops/732,0,3,0,7.333333333333333
北新地 マッスルバー,https://suelog.jp/shops/729,0,2,0,29
北新地 マッスルバー レビュー,https://suelog.jp/shops/729,0,1,0,16
北新地 ラウンジ,https://suelog.jp/shops/2123,0,2,0,5.5
北新地 ラウンジ 老舗,https://suelog.jp/shops/2123,0,1,0,3
北新地 ラウンジ 高級,https://suelog.jp/shops/2123,0,1,0,12
北新地 ワイン,https://suelog.jp/shops/3163,0,1,0,1
北新地 喫煙所,https://suelog.jp/shops/3481,0,2,0,12.5
北新地 喫茶店 喫煙,https://suelog.jp/articles/umeda-seat-smoking-kissaten-10,0,1,0,7
北新地 小松,https://suelog.jp/shops/94,0,1,0,6
北新地 居酒屋 喫煙可,https://suelog.jp/shops/2144,0,6,0,17.166666666666668
北新地 桜,https://suelog.jp/shops/3205,0,1,0,1
北新地 海,https://suelog.jp/shops/3397,0,2,0,1.5
北新地 肉匠 soshiji,https://suelog.jp/shops/641,0,3,0,25
北新地barマドレ,https://suelog.jp/shops/3203,0,13,0,6
北新地ええやん,https://suelog.jp/shops/3119,0,1,0,9
北新地えん座,https://suelog.jp/shops/3341,0,10,0,7.3
北新地スナック,https://suelog.jp/shops/615,0,1,0,9
北新地スナック,https://suelog.jp/shops/662,0,1,0,1
北新地スナックclan（クラン） 大阪市,https://suelog.jp/shops/658,0,4,0,4.75
北新地マッスルバー,https://suelog.jp/shops/729,0,1,0,60
北新地ミスターレディ,https://suelog.jp/shops/2960,0,6,0,13
北新地ラウンジ,https://suelog.jp/shops/2123,0,1,0,9
北浜 kemuri,https://suelog.jp/shops/214,0,6,0,11
北浜 きのした,https://suelog.jp/shops/174,0,2,0,21.5
北浜 サムギョプサル,https://suelog.jp/shops/3545,0,4,0,27.25
北浜 ダーツバー,https://suelog.jp/shops/2810,0,2,0,31
北浜 海鮮,https://suelog.jp/shops/246,0,1,0,20
十三,https://suelog.jp/shops/223,0,1,0,4
十三 大光,https://suelog.jp/shops/224,0,2,0,8
十三 松風,https://suelog.jp/shops/222,0,1,0,9
十三屋 大光,https://suelog.jp/shops/224,0,11,0,6.545454545454546
十三屋大光,https://suelog.jp/shops/224,0,7,0,5.571428571428571
千日前まぐろセンター,https://suelog.jp/shops/1496,0,12,0,29.583333333333332
卓球バー 梅田,https://suelog.jp/shops/3062,0,2,0,15.5
南森町 バー,https://suelog.jp/shops/3276,0,1,0,1
南森町 鐘鳥,https://suelog.jp/shops/104,0,18,0,7.666666666666667
博多baru 中村屋,https://suelog.jp/shops/2102,0,6,0,25
博多baru中村屋,https://suelog.jp/shops/2102,0,2,0,26
博多baru中村屋 レビュー,https://suelog.jp/shops/2102,0,1,0,19
博多baru中村屋 梅田阪急東通り店,https://suelog.jp/shops/2102,0,33,0,9.363636363636363
占いバール 猫のマダム,https://suelog.jp/shops/2743,0,2,0,31
厳島 お好み焼き 大阪,https://suelog.jp/shops/220,0,1,0,19
厳島 天満天神橋本店,https://suelog.jp/shops/220,0,32,0,6.46875
厳島 天満天神橋本店,https://suelog.jp/shops/220/shop_edit_requests/new,0,1,0,31
又来家,https://suelog.jp/shops/1664,0,6,0,31.166666666666668
又来家金町店,https://suelog.jp/shops/1664,0,6,0,32
反欠 天満,https://suelog.jp/shops/3942,0,4,0,9.25
台湾 夜市 梅田,https://suelog.jp/shops/3758,0,1,0,38
台湾まるごと食べ放題 台湾夜市,https://suelog.jp/shops/3758,0,1,0,34
台湾まるごと食べ放題 台湾夜市 梅田店,https://suelog.jp/shops/3758,0,4,0,29.75
台湾夜市 大阪市 レビュー,https://suelog.jp/shops/3758,0,1,0,21
吠えるバー,https://suelog.jp/shops/3923,0,1,0,9
吸えログ,https://suelog.jp/contact,0,39,0,1.564102564102564
吸えログ,https://suelog.jp/privacy,0,7,0,1.2857142857142856
吸えログ,https://suelog.jp/shops/18/shop_edit_requests/new,0,2,0,2
吸えログ,https://suelog.jp/shops/183/shop_edit_requests/new,0,1,0,2
吸えログ,https://suelog.jp/shops/215/shop_reports/new,0,1,0,3
吸えログ,https://suelog.jp/shops/2166/shop_edit_requests/new,0,1,0,1
吸えログ,https://suelog.jp/shops/2322/shop_edit_requests/new,0,17,0,1.3529411764705883
吸えログ,https://suelog.jp/shops/2333/shop_reports/new,0,2,0,1.5
吸えログ,https://suelog.jp/shops/270/shop_edit_requests/new,0,26,0,1.6153846153846154
吸えログ,https://suelog.jp/shops/3433/shop_edit_requests/new,0,9,0,1.5555555555555556
吸えログ,https://suelog.jp/shops/351/shop_edit_requests/new,0,10,0,1.4
吸えログ,https://suelog.jp/shops/354/shop_reports/new,0,1,0,2
吸えログ,https://suelog.jp/shops/377/shop_edit_requests/new,0,1,0,1
吸えログ,https://suelog.jp/shops/520/shop_reports/new,0,2,0,2
吸えログ,https://suelog.jp/shops/532/shop_edit_requests/new,0,10,0,1.4
吸えログ,https://suelog.jp/shops/562/shop_edit_requests/new,0,7,0,1.4285714285714286
吸えログ,https://suelog.jp/shops/625/shop_edit_requests/new,0,2,0,1
吸えログ,https://suelog.jp/shops/95/shop_reports/new,0,4,0,1.75
吸えログ,https://suelog.jp/terms,0,13,0,1.3846153846153846
呑み処 きのした,https://suelog.jp/shops/174,0,9,0,19.555555555555557
呑み処 やまだ屋,https://suelog.jp/shops/86,0,1,0,24
呑み処 大阪梅田ブラウン,https://suelog.jp/shops/4202,0,2,0,24.5
呑み処 描喜,https://suelog.jp/shops/4096,0,15,0,8
呑み処 描喜 レビュー,https://suelog.jp/shops/4096,0,1,0,10
呑み処やまだ,https://suelog.jp/shops/86,0,10,0,16.3
味のたぬきん,https://suelog.jp/shops/2077,0,1,0,13
味もんじ 南森町,https://suelog.jp/shops/101,0,3,0,9.333333333333334
味覚処焼庵,https://suelog.jp/shops/1545,0,1,0,11
和座わざ,https://suelog.jp/shops/1108,0,1,0,5
和民茶屋町店,https://suelog.jp/shops/291,0,6,0,30
和洋焼肉 大伍,https://suelog.jp/shops/594,0,10,0,31.8
和牛焼肉 moo,https://suelog.jp/shops/342,0,11,0,26
和牛焼肉 炭小町,https://suelog.jp/shops/1509,0,1,0,12
和牛焼肉炭小町,https://suelog.jp/shops/1509,0,3,0,9.666666666666666
和牛焼肉炭小町,https://suelog.jp/shops/1509/shop_edit_requests/new,0,1,0,23
和牛焼肉炭小町,https://suelog.jp/shops/1509/shop_reports/new,0,6,0,29.333333333333332
和酒バル101,https://suelog.jp/shops/3716,0,10,0,6
咲鶏や レビュー,https://suelog.jp/shops/170,0,5,0,12.2
品味居,https://suelog.jp/shops/1527,0,41,0,10.878048780487806
喫煙 カフェ 梅田,https://suelog.jp/shops/1914,0,1,0,6
喫煙できるカフェ 400m 以内,https://suelog.jp/shops/2921,0,2,0,7
喫煙可 喫茶店,https://suelog.jp/shops/1120,0,1,0,1
喫煙可能 喫茶店,https://suelog.jp/shops/1921,0,1,0,1
喫煙所,https://suelog.jp/umeda,0,1,0,15
喫煙所 梅田,https://suelog.jp/umeda,0,1,0,34
喫煙所梅田,https://suelog.jp/umeda,0,1,0,19
喫煙珈琲&bar,https://suelog.jp/shops/1881,0,2,0,11
喫茶 サニー,https://suelog.jp/shops/1883,0,1,0,1
喫茶 ルージュ,https://suelog.jp/shops/2332,0,2,0,8
喫茶 ルージュ 写真,https://suelog.jp/shops/2332,0,3,0,13
喫茶 ルージュ,https://suelog.jp/shops/2332,0,4,0,9
喫茶 ルージュ 大阪 最寄り 駅,https://suelog.jp/shops/2332,0,1,0,9
喫茶アドリア,https://suelog.jp/shops/1885,0,4,0,10.25
喫茶アドリア レビュー,https://suelog.jp/shops/1885,0,1,0,12
喫茶サニー,https://suelog.jp/shops/1883,0,2,0,3
喫茶ジャバ,https://suelog.jp/shops/3057,0,7,0,10.428571428571429
喫茶マズラ 梅田,https://suelog.jp/shops/608,0,1,0,12
喫茶マヅラ,https://suelog.jp/shops/608,0,2,0,37.5
喫茶マヅラ 喫煙,https://suelog.jp/shops/608,0,5,0,10.2
喫茶マヅラ 梅田,https://suelog.jp/shops/608,0,1,0,22
喫茶ミエル,https://suelog.jp/shops/1716,0,1,0,5
喫茶ミキヤ,https://suelog.jp/shops/2824,0,1,0,11
喫茶ルージュ 大阪,https://suelog.jp/shops/2332,0,4,0,10.75
喫茶ルージュ 天王寺,https://suelog.jp/shops/2332,0,9,0,5.777777777777778
喫茶ルージュ 恵美須町,https://suelog.jp/shops/2332,0,3,0,6
喫茶ルージュ 最寄り 駅,https://suelog.jp/shops/2332,0,1,0,8
喫茶ルージュ 最寄り駅,https://suelog.jp/shops/2332,0,1,0,9
喫茶三番館,https://suelog.jp/shops/1741,0,6,0,40.5
喫茶山水,https://suelog.jp/shops/1886,0,13,0,4.3076923076923075
喫茶店,https://suelog.jp/shops/1886,0,1,0,1
喫茶店 ルージュ,https://suelog.jp/shops/2332,0,1,0,11
喫茶店 梅田 喫煙,https://suelog.jp/shops/3583,0,1,0,32
喫茶店 梅田 喫煙,https://suelog.jp/umeda/station/%E6%A2%85%E7%94%B0%E9%A7%85,0,1,0,40
喫茶店ルージュ,https://suelog.jp/shops/2332,0,1,0,8
喫茶珈琲店ピノキオ 大阪駅前第3ビル店,https://suelog.jp/shops/2193,0,37,0,8.297297297297298
喫茶珈琲店ピノキオ 大阪駅前第3ビル店 メニュー,https://suelog.jp/shops/2193,0,31,0,8.516129032258064
